Player Name,PUUID,match_weighted_average(%),match_result
Qrøw,egF8pAWKRvBeKD-sJ9ajNJcKP-M9qftSuH3m_bJ2WWuJ1Hh39LiKyl0dvqb6SgdScTV8gBQN7JarMw,NA,NA
kruze,mzN0OvRgUTbAObwfbXzWdOaa3EswQ9OXNVMEMCIRxSLid2l_cvjuUBt8uSnbNIsQxDpWJ2oNpmNdkg,NA,NA
eathfames,mc_Kl_OwQGNganvUUF8_cCYOnwjuq76YzsZgqRRS-iyNRg_vdvGJWWaUHcPlFvLZftCf9vab9f5C3w,NA,NA
luxx,KL4_j5hxMqWu6Hw9B7uMJRQw6YMheJ3NK0j5a6RS60IpGgwlqV67LyOgAobmLIzGN_gqcCs_CbupfA,NA,NA
Lesbienne,kYqjE0SjmsAhB_oKoBP77SfdhPLCaGW8rs7UJdWD_-s_QJ284afNreSNgwoAzAxcSD3qAuh_y06PFg,NA,NA
MoonlapseVertigo,v6gqXKIPjrjXpCBG01K0luBHEXP6govpFi_HRxizgnEmV5ORtEzOsEgsKeZMYwGaaMgYzSPs9aeZ0g,NA,NA
AnswerAi,oFjOuaWL2utavZ5NRnwRzGeFInxnIaN54ifsQVk8Y1CrAG-oVQ0cCLQflmlqwfqJUtzMxNVlYoPYbg,NA,NA
Ghost of Razgriz,rWUA0duxNtP6OF1V3cEiIeLLDH0gJo-RgZnA4E8WxvLb9amXzzbEwONIX9311Aa8ngYxEEGTYHhglA,NA,NA
FindIe,RoWHQxO2aJGpXFG3P4nb1KJsxoupBVQIzkXfXRTKEqrY9gIP4YTKD8PIV3aP3HHzAGXRcENwFAQUlQ,NA,NA
AddictedToBacon,-UkxCONf9sRgSJKm9NHdzYu8Xnawy7rXgAeNXEo7CXUlOo-0mtfdgkvbbJQjLFmo0eaaC-YSSHet_A,NA,NA
HHHHHBTX,Blj3CBrI-bh_m8lTAL2kbvkYRNep7HeACXDJgFIv0KzcEq-099Z8uY9_kWs4f562UUZouFE86iZ-Gw,NA,NA
Dyno,PDJlAYPeXlcsCRfEg2gWUAeBaBqQWja-lY6aS7-zynzTFAPe_RCXqbjPt551B58JSqbb9PtN65Pf7Q,NA,NA
Positive Playa,BYHFo9gxhu6gwbqAY2dDZeU7GnEP2U_h18pg6dVBNKKjyFiqeR-WdlKNHn34A9XZy5nl0r9beXaU4Q,NA,NA
Rannavriaspig,IM5AL1V51jLD5NBkDG5NAPOs7N9WJP0jYPAONFtjpWa-X_G7AiT7VkktLHKq9ObKAIlZS0rXoUBvOQ,NA,NA
Dotix,XXZipEB2zCA93uXPwXLYM7GAYucsVgw1--wCWhJqSaj5XqVTRWhZtN8U-MXK5QIGvJ1Ok8OjZZYe5A,NA,NA
Halls 1,-1IB2zAf6AthgdrYwTD1fLpX8azik_O2EAzaPq62-avUcZJeqL61N-A8Q8eOgcPY5opwgt3OKyFkOg,NA,NA
suis17,_O5dzuv5Sei7GfrryTy3u0yh-1CICw9Dg7Ou_mh8-CPFiXZ8YpEAdXg_HrPADxpNS1iWD6Pu5hDBkQ,NA,NA
青涩后妈,Rv3W_5SpbIOblB58LTaw2gVGk1kk9p52qKd3e2t-vqqynDAVFj34G6xiq9WrtU3iuB_9CvcAfDxfrA,NA,NA
alexr2226,86dWr5ffPKVocZh4o3eTMGarq6hpi_Jih32WS4ZoXdhk7Oat7n2b_vbd3aRvTYGsHNc8FjQoQhsW3g,NA,NA
im Spec,pwSPUvNn1eJ9f_6HTqqw8wJxx26afgSpQ0ITl5xccT3sPD8R47VBPX_d869op7s5eYhck3HpZFOzhw,NA,NA
Teemo40,VhzihIauAppYrnmIjfv5c_a1C63JQ-SWdfUiUy95w8V80y2_55egKImTYNaotoSirhEwwr8SuUtJAA,NA,NA
Lightning,YezBMmiLCC0st5s8apJX8XwJ0-x5iyA4a-g56XXY1gGHLxPxdYJ8n2XumNouA4CeFOAhnBiR9TTG0g,NA,NA
Hide On Box,Fr_hCAy0UhcrgOzqZLvHu-lCdRRmi0QkuIlZwOAkYw59DGcOjrWpbeTW10DcXRjeDxFhrm7vGqLt3Q,NA,NA
high ego low elo,6Y_UNSnZAoB3W-sMbq-OwKtK9rYJoftJMOclf6MfYYvLeAxBEozDGXSyztoXknHB74VDUecX7tu1TA,NA,NA
Infinity,H6ODTgNjNTGImCkKnvdOADceglJy7vEaCscNkvOGMYYs7En6NyMOwSW_eIe8_r7O5_RH4v-sdaku_Q,NA,NA
jonhdo99,OwRouNsktKc1qm2DclAcJUBwCQKuL-ktEJgWJSSp4OKVtVhaBeY4kImTvCNJb2B5YNbGpun_FxIvaA,NA,NA
Phendrana,qQ7MNU8KWfzG3xodkt6y35NexwKcFWZGfC3hv0XnjwlQrYhlp24wrehLsRggLszuvjH5qbtSyWUGFw,NA,NA
Robaaholic,uRePAPm3BvhB6wJRE0vcoJUnzyzV_BE76TNzOIe38MNHT6i_-D0mqBCd4XHFgMnWswrVTUuiVPJrOQ,NA,NA
折枝念晚宁,fseIermcwYho0CPeMwj63R1aZln5NNrf_XpKaY_7BQ7gi4zmM0ivgoh9wijOLxg7u7SlGILqbfLCVw,NA,NA
我们爱玩永劫无间,Ewj3zaCWQG8-30ZPTrazRKyipNmDQQ2138Q9p1Tcbvk9t-r1t1LNxbAuavI68XHJ_srL1t64Mh4qOA,NA,NA
虎之迪,v2man4Q8QgUpUzwblCipDKkxhFbKVOC6gsS0zmutlWyokW84-iASLk16Vawxh2p1PJOimQA6AvoR9A,NA,NA
unnnknown,-1CVdFhtObHGW9TSO3XqJPRxL4pdy6EUsrYNw8ONHIwUKPTTLzWvQXvo1PjAKS5pAEkO7XXqnqCkHQ,NA,NA
LEGO MY EKK0,Js_nMFhRGooBPPvTfmsH_pdsogLV0CvT9KOvO2Cu4IfgM4qi_i2HzE-N9A7JJ_isaG8SVfJESwUpAw,NA,NA
Working On Dying,PXeZ9geodopoycZ5J3txvylmt_CyYxNP8Q2Nns4OTdt-8ehBuawVhk6MPZ0JMG4R_puPlUTdoVZ_AQ,NA,NA
BlanksOnly,wZ0icQFnbVcCoH9kNjzeGHHOpyDPDmUFv6MXpdNnkVDPMoF7kVykQ4cfKCUZysL-29_NdcBAuym18w,NA,NA
Yanini,Ew4XrG8MVeR9v9YcY-2uB0FipbNFh4ikxGgiaCba1LIiDn5z7jtm-B-oijR9wXq9udZdOzxu9XCKiw,NA,NA
只筛选不改变,QI6uV0EiPItsSfeRIw71scyV58br7CvisK3x3bKOrLRVaUVn05z4YQfYxxnmcLSt90VUYlNTaWJWoQ,NA,NA
Your 300LB Egirl,ohh--n80chXxUIwhrpJzUvX_9ZEwM6wer_jc8xa05ehZL8NPKCUjdsRHdX1c4l12EFz12dLAsJiQtg,NA,NA
The Hě,TOlhyNIFxTNwGDi3B2jdlIKDRaHzspUoyjAQ6VT3fjfYytDippFbYNT8WB6mk4YppGChcNR1KtK7tA,NA,NA
Cyamaker,kbS1w_6uIBYI2eXdJVFG0n78NiqRjdcRtsI0-r_kUpSF8nrPbQ2Vs6QZhjiZdXYuHlMBDHZRK4ariQ,NA,NA
臣妾要告发熹贵妃私通,x8_7xXYNxri00-lb59I9BBmjf3--E4O2QWx7pI4ZkAVYle9srUgl0KMCPG5Wx2Moq1sQELnTPF6jOg,NA,NA
Shroomologist,KNGpkG30iJyDqzq1_HD6eA8cjapzgMpf8MzBuFzoVqrVYpDEEX2Wo1lkbIWQW3x6edKhJOJe7FfoCg,NA,NA
DEVOURYOURHEART,lePiuKb2kjNF5VJ31SpUUGQXc28MVWMNcEKjCW8c8tYdLhfXLNrsCQCV40GNRDiqpfXjciJDn-26GQ,NA,NA
kitten meow meow,Hl4ErNpSWbL60nUl0jQfeY_y5_U47ozNZRg1iZVld5pVLha-JjZtCd9X17bJf1dVeMxcfRfQGUOzGg,NA,NA
DarkestMage,lrIZuyWB5oAd_9mAzFGrBIZ180-iIggCBiyEuDpcujTYJxbTcL_IiV-RcJ9Ii3kiC7FcG7vWt6VWpg,NA,NA
TTV ImSteely,VaMkSaZ0goi0rCogLAkRBSiQ_EVMkcwHv-etBIIGSiwtp-_XBrEfTP5kkh2CpDOjYa2gUO2EnMQfZQ,NA,NA
skelly,ysbi2ABFu3ZH1RE9nizSARAFduUDJYMHj5jGWUJw0kByFbgo3UYa659KDKk2VarTe5oK618sH9-s4Q,NA,NA
00 jug,MDMcUkGtFQ88tSPV3NI4sMoQaxjqRs67yHAc_GFI4u4ZACO-p0NP1aYv9gTamS8soAD_DCjrqVacLw,NA,NA
YoungFlex,vEo0uH3A5Cy0zN5sNkbBuX0x9VkxEI_UHBTx0pw_Z5h-GxVs6iGaLUEXoSKTkTO0V82edlIwQBELPg,NA,NA
Pls Give Me Win,CdYsLfAWkeismFTxl_9FlXNtVL4SmUOXtLtDdp7l6qdR-mb8SKsqAb8zWheuEEDtNPgCw3BpvGO38A,NA,NA
gappa,MpwaLOZa9lb9D-dghiO41bcdmHQsNbrl3Zr2i7PxxdHp4JlQb1JN1r6CbFiH7Rv7Mrgmy2WrMZZEag,NA,NA
Pholix X,fHd--IwJpdQNmFS66WRKIT4FeG8dDoz5v8Y8MVA0bneIhTcY3z48ZZDRZrk-cQzr24VCVVhgntvzKw,NA,NA
Mount,zcfv88oVQT4OrccSGYzhRwW4WNJK-NUWYPnglVRCtPlUK-z7FolVPZY2oshMUXvNyFYbhluEkbB0oQ,NA,NA
Tachibana Desu,BnJ7oZ-u6lmW-liaPPQcZbO_1rSI8NJkKpY_r3Nd8c9XYaSttVUYNxRXDPLiIxs_Mnj0cl8XcyDpXQ,NA,NA
Thats Not Lethal,sOypNjmYwch1OaP-UYPjBhNJJiZb9we5btsnZwTRbFhRt6XGrZmHGK9Rdfhg-NHYWzFx7mq_lwR_hw,NA,NA
w city,0VUZ3ylI_q0dGfkP5FDs1CRlFDRvZ8_zAnhEv35v2db0ARxCFD6w8f5ir4347SQw1wKwIo2jFOpHEw,NA,NA
Odyn,_7qCMjrrtD-J07uidi1UNpTrm7_qpJCSfrVh9oT7I5As0EGx-v1E9bzkTm8wbMgXLI1E3Uno48FS2g,NA,NA
Flamant,42fwRHPVz3FPAgZef9dHfiE3VeyN-783_JFeV_FkyvuMRVLu8_ctHlKlAP__XiBFx_oEa6Wzb4R44g,NA,NA
Rirsche,_EA1eU_7RGhAoamqsbjVkK66r82CZV3eAo1mOGBfifTPX5QkLiNWQIEyNXcrJ_00VVJSmyO-4NhCeg,NA,NA
MID LANE MOGGED,MtSGh1B5FBl-qHuxk3rIykbYL0oCl_Gtoz7XaUvK88wXo2iuI3CirOS2mNZ5KokIRNuCKJApxCe3Qw,NA,NA
A Gamer Girl,hquZ_OctpTg5A6fRZEUpFj3ABAvelMLAcgOB6643UaO8IncIj98z86SYt21V34UJ8xV6rsOV1wZHsQ,NA,NA
Sound,v8C7tSQ6PmC-tbnt0FxYtIFE2VnmPvWKn6HNMKG7P3caooNLP5ecBJ8SuyPebibW74Hq28FzoPdnOg,NA,NA
TheePaint,0IFQ_8IJORyRtfvOGPB0brq8RXH9XWrfimdDx0A3THm9_AcdsNJzEH_6lQp3qU8J7g6gl4BRnneUWQ,NA,NA
tyrandon,8z0J1WBBkUw7rh4KOCiPS8Lx_3vv0MRyWacXvbDlMUaLBpN2GdWjJ30j_V8lRKZn2c8yUMJZfLR8QQ,NA,NA
Rin,At5jhokkiWkDNGMuhQLhMUAQ54FsnI3pWG90GWtR29dWrXlx9Nfb_I8lRyDYc3F6Zp3KiMDDfjEhng,NA,NA
Power Of Friends,HQ1bU4Rov6ak0_-JxvvxyajZWN0ygM31ztfgGH-KzgE375AOoyCpM6xV2KIRda6ZIed2-HyXrotZVA,NA,NA
Meow,k2S075vknmXM0qqMwxn9IYeExOtg3Ry3x2u2nHNgBLl3Wquw0_6WPXFeGOs89vu_0rbJSsT5lG7P2g,NA,NA
Komodo,IlzprpyHZOLKPqZw5kxQukx2Z7ihvh36LhJxtVz1EONZpuIMrjK--CoE9sikDUQ1a5AXMp4YNbUHsg,NA,NA
Limitless,1Q149Yis52GPc4FHlfXJcObyTojnfjoKBaMUJu0jWzxuogtQrGAPAlBotUOFhB5vLmOr1lGu5o8Rcg,NA,NA
ll DarkJak ll,OOx17f04HJ_hKfZfGWed1KwL7FWXnlnq5QvWL0vA3n5EicKb65vz-1cBEyQPezDlHbIBAYfcrw9Iog,NA,NA
Respirit,OPJFlkK0KS4zSp0CdNyOMnULypGaW1O7rTmYiHIdm4zhZEKJFo84CaZk6S6dEIegqBFUu3RvhGRd2g,NA,NA
ADL Łynx,WA1GkIS79jhnglDKvK0XmeaMcmupxomBXyhRjVCnum0iej_2PX4RIdBpOK04VwbTZgDhuyBK7cAI9g,NA,NA
我爱台湾,LoEEF6L5woDLxlwh9VaU9tQZbdvdU3QdE6LtoBnjGp0kdc3VyQau7BYKN3YOqHq5kMOxTISEVJwk6A,NA,NA
KettSuioツ,eMKHi-V7rhvcMdgVFAGsPnTzDijTv9r17AjY88DVGXSuGSSfF3rgjtukeCIDg1J9mMEHGrkhqkjoYw,NA,NA
Da Hu Tu Dan,CqqFlopfAR2dJS5n7BnRwTwH_LsvFIYyhmg2SlLWHfTnzmo2JD5X9qUpIqNZ2-mbvPKWzeFuapgAng,NA,NA
Ai Haibara,TJYGTWDgNbgrey87mfNekuobQFo0KYUqbB8HXI1eniycXM1ZWaKTkj6313sYy_sXIyuI5tJXcX4Isw,NA,NA
Brandon,8v3k8x6rnX2fcN2VEqbwrXK193g1iXg26KHew2y4sgZ3YZFAWbTVHxfw9XIyFL5JgwBAnaY-KnVaEg,NA,NA
puro,vcccHY5g5ar4TU1wUWHLDxNAKAvlxItsw5U8_BimfP5DnvMic1woFY3LcRyFtgDSAzPwRhBO7ovv7w,NA,NA
e e,k1IZSxZq1Y5wZr3sQ9XaQQKxikbvfmqspZxZIY92KL3wtPZ2QRCbLWKj7T_ReXs5jt33-3_fW2iz6g,NA,NA
peep off,lLrpLlChNrl0Gc9P0dDwiSYtBWCdVr3JfV1VjFZcUPx33nHeWLb3LMzZlIkcZbUnQ1Y_G1VCD8wENA,NA,NA
Alson,m2KrHv3Lv7BJAq9z8BPPLY3s1JRc9lLyAPeIXdMiO-INt10GsxGuotKdgcQJ9FFDtQLSjhepq3-wEw,NA,NA
Booking,o4Z1gWWjMgV-iaAIkW3u-WfZF4nNF2HdSmh4XjXVARR-JK9cMUkvEFeR-vljpwfbdZGqmOlPwaJzbg,NA,NA
MitchFortune,H21jw3awUT9pW9H8TdD1vZdKa3G0xrYys4OUn6GdaTrDKhL673GTrmO47T5DLpCtxMzpF-Wea4ciVg,NA,NA
弹力球,Px7aotD1XHRGPAEaLRggY40etTWNSI1R36w515kkFSIMREvg3EsCXaB4xGO_YR9M10qEHTpPC9zg9Q,NA,NA
meatball,4zGHSY8iv3AX9rPybpH-NsupgfpT_BMlHRAyBuOt5gicNElr4qbPIqujFd98l4-TbZQkpnxB_G1xzA,NA,NA
Heyto,BkgBvixlrIFiv70TaZ3ScecbjewVz9AFj-E6NDbTd8-zZPbbJt5JoKMoW_-kng5jB3gu6XD_-kNUsg,NA,NA
UW Scrimm,ZcasEZC1mdv-JvvJJi6oy1oVcFLAj52rTEgmP5caH-n7jWTqOptZCzkZ_kqKU4gme-HgYNhiyvqIRg,NA,NA
Shieldworm,pCiRi99dnCvlLNE8WoPPskogYSkZ3c9JX3PxSyZbxjfu3otY2wTAr_f_fzSq9Te4T6wxyEQH8lcFaw,NA,NA
Lony,cVGA-JoqwtYSXKbDSTz9QZ-fUS6F7SseOwf8IzbY4aNg-j0eJe6ZASmsP3th76W-hPHNKFL1VAwegA,NA,NA
김민정,1h24DWyCMFxr2DoWiYSjbcx_U5wSiuZJ2W-2sScazELbE003xHsD4THqSDl6GzObImeyv83lllGxRQ,NA,NA
INTOXICATE,CqGqegdn-kGF33cN0kSOVW5J_J2ydn8p4e_Hnd7ncwjzZ-4JTWYybtifhdcwbkvT8HMc7bffSXjVLA,NA,NA
cęleste,kciQlBhDVj-A6QDV1MlMdlLOrMMg4bUiHhm5XrQlcgTWHAlquWVLpTiebVN2RJIiawDK92XUL_lliw,NA,NA
JustLemon23,zvCDMc5t5Q0Mu31ByosrArNU19vBIECReM8YhOd3BhXc06cz7GJxUH7-2QCG_KztnIWNSro0Zu0XfA,NA,NA
gasman,Kgt0MRO_ElR4t8EWLcJ1mBdeLDJphkCBy9uczHvrUQQF_oqCIDvvEjaZlPbfssNbuOKX94OcNy1sFQ,NA,NA
eluchv,v8uGfzSBP73UWYXc9X8FH9mWjV1kzxKkDVUdJLDjWzq9lpqGeCtDLN_NqDJbHZvGz71RoBNFaf8y5Q,NA,NA
astreous fan,DAbG0CfLsFqot4Id0Bk8y6vkxAabywALJs3V3CTFavO8b-whfco-qSTsCtXMopqW-auI4v35R6Rg_A,NA,NA
Oort Cloud,5FXkZKBGSSmzosm7IKFZtRD_YDGH2G9ioHZYie2MkLlTmOZhppbZlmOTSxlm-MZ9SYwtUyhh6_pEsQ,NA,NA
Jos Gravitas,zmsiWXOMcyirzbOvEyyrZ3nUgIkzLMZKXiBoUFrJnvyYeB66wT6cYftv099sE8Y-k9G4UlV66msgPA,NA,NA
pyn,StveaIHYXscimQLdK0LX5mxKc4yPDLTyO5r46dyjUZr5hR4cxFNnjQF4nrcQwgDD1VFxO1kR3S6spQ,NA,NA
Sorrow Bloom,7GVkfu4ZVv19vr9mckxvMeM0kxDS8tzuTpgiPsi8F5oSAThJe_IxRoBzvjUKfz6Y7wHc6xO5VN5c2Q,NA,NA
Reformed,oji8dLZuK0lzDupfFtbrCk45YiT938BFeq_IW1C6QmyPwqGy2GSKUG-wxj10dj1eDX_XPvoUXaTgWw,NA,NA
ImBadYoureAwful,qSGAiHuiH1EilchShATb_XwXnVh_e_5zl4HO3-9b6hECLQ-tq1yUW2fA0kEMFUJNMFgJUz0m7heDwQ,NA,NA
sovu,S34VaB7VeSS3AXpaXGGcvohNGGNULmxnmG9d1vZUfU--9rPHQuWUh1mHv-IOw3jxR9XxpLDWhnNfCQ,NA,NA
Carry Tom,Q1KU7ciH_YdTHwsQa2A9UMLhCOMUb8Y8JIZOu5yyMTdVSBHPiE6ohjSvVcrhnbws3IpJ-EXzdc5QCQ,NA,NA
Lebron James,m_2KOaENdt6n2MwzpQRclTeJ-25G4n0acnlYSzb2vbTjP4SoiECdgiNYTYJ10Y1oioHvNZJi8qZifw,NA,NA
Kiffy,oPH-lD4r4PTK3iIl2n0c4xf5gsdlMKw1a_TzmfD6YRz07WUzVHI6FV1PGn4y4Oa7SZMuJ3VWSb83Ew,NA,NA
Machi Machi,00igMrRHMJ82XPSBHMzhjXOlSSEkCY7IY3QGzgZpWY0YYzoReCFaHaaB7b_2-YuyCoIgiYKxwhk-4A,NA,NA
纽约彭于晏,A7TneNklcAmgUa_lN3Zp_VevUi-ygadBDzar8HG4aGtwUzZaUFLuZ4-X4Z3HEj7lyZqCVNgGFu6Asw,NA,NA
mango juul pod,HY3Lf-d_v9I544KKmniFhqZ5rabTise3nkdA-7nm6afN-hoZrYlcUexClw0mN0PpCv9kNz3HAArE5w,NA,NA
meowshalla,H7Fbj439AMAhf2CqbjDMvpo5hoYqBKNHNfSx0ZTTifok0vhsouiiLTY96iPHdPPFveO2Gw-DUuf8jg,NA,NA
Crown,ZHiM7i4wpN2Gs_005bCpi5TlLsY465u2eYzQg2RCrIW_y4uXEWhOMIK0JBfWUI8bNVQj_k2uEBKO1g,NA,NA
God is Good,GFXAX-KRUQct3obquQZ1bhxRVTPJwnfBvTybBT_KzPJebRu0SaEtOw_60DNVOJN0xQJ0gkUI9XDp1Q,NA,NA
JetStorms,N2hCbxthdu_ZABx0-Iq5d9NDLcdDvZmN54lXhfky_jgsAG_YihKdjf-Ds3v66iM5YJ_c1nkdFRBA4A,NA,NA
Peteyn,qeJuyNaY5zJyV_bbUYrsd01Hf1svJWn_SfhzjgW-6pu-VGGUNr9iwZHX4ghov9qBDbqOM91gkt6pcA,NA,NA
YZN,owoUJtzjnWeJXbCVj8BQdWkfx-_kBu-RnJ49luXrZuEX8qQ3TIEivxCUsSVVdIOXP3VoiAHkYJ-IyQ,NA,NA
1K Gaming 阿七,K_6gtYnvrtXSW_el69gfybi4YzapvgcQ_lEUyATvCzCSfmk6FfgcEJXIQqWzhUAo0g4NpLF9tIXO0A,NA,NA
Picka,zgvdAXFTFZvhR26Z3BPvhJcHv1EBe_S2lh1LtbXMU5cMK4Jmtw3WjQXyQA79DlTjf-RThugkXYLGUQ,NA,NA
Wishes,SOOvc54Bb6sR-ll9es0dpo67J263cMZUPXhDfnxxKa3_CUtWPFFpDFhM9utDPl459R2hd0zvo0BAdQ,NA,NA
祖国人与劳大,YnU9swhGK7KImTqyZo67dF7xm8WmkvurbC0sYg-KwfvtCx9rJZfp2TWppAOEHeAAzp73jz70g85bQg,NA,NA
BOH,JfreaqwAh57yALjKNBzIZVvn0hD0SuRTuXeyJE_j47SBY1U246oS3LbzNC2OorUE5iGlPYLkUzhMOg,NA,NA
Tiffany,qdcEbGm0c8b3NhlKPIvqvwZ-fAKOyqKvfJZRTwJmcGSWXD4yLjW0I92ZwLLo7zNvHacP51xfbPHTxg,NA,NA
Sovereign,0PScEPV8lXoNllto0xX3LJu1qgMv7gBove2I-SADm2WJmGDi3n2je8FBffBfq_2iLWj7FrmMzFuwGw,NA,NA
sosaiam,ti_dP-qRjrQX-Nc_DS3Pry4rXEmfMuO8zPRu733waz9mQyHJd0jEFf_EJthvan1Erv51Hop35QUgww,NA,NA
GangstaGoose,QLTKEZ8JUXwjqcOoo6c2l4XyMnhVmN80FRoJadd2IjwhbuBPpBgnbYZrWVX-XrDLOMB7x0BJ7hRn8A,NA,NA
Clobincole,9g4_pL15xPGX9RLLDWkxbsj5KeprZ0YP-BSC0U5nkSS4D_-9OGVGLip-ltzdYV0bhtTMIbLMNdSd4g,NA,NA
Damon the Great,xjuMgPS2UQM2-0HNAtS6Imf_p1dnUrk5a33VKnBtdD4w7Ck_gG7d6zd8aEXouHC-m3MOPTF3JL1PPQ,NA,NA
xBGx,1SzVMimjYv6yhahVihfZ8JDsL_fDBEBwJd5iZwRPAZqL9t41UuqRycivWtoIgWfnmaQJoAmwEae1kQ,NA,NA
Discipulus Malus,2cWDj_kZHchYNcsymTQqMaOsHnPemTdU7EdkEquwzpeTBxdNJ3PFyQ8Aw2DMrFTSzV5VShdUlMlS2A,NA,NA
Violinist,LWueIIuLeMf-KAdM-08OIvWVXRWv557FHNTve59GB1d9-T0iwzFXc1yzRiltWGdZcByPnyJHtEhtRg,NA,NA
Kyro25,gPft4SGm-VDLlPpsmUpxeQ8vgmhsyeNdCcUd9u5Dai5n1T0BdY5D4jjbKm8dITzoJvSREFxGIKJuZA,NA,NA
PhatMeatballs,F1-7A8_rXPqIqCSkJW4AaO5NDozT5SSnwUxEdALBevYrJJehWmIZkqXcwbtet57rZMFxxKVif94fHA,NA,NA
Nineluxe,Bl3QO287zOVwBcTFveoxEXGdTEzamfPLwmOFtajsxJeRxUPbjjBRItnz85CH-oCxDNeqr2yCasF1CQ,NA,NA
Draktok,PyXDrTTtf22XvfFA2Cv9XvMDGeo6JoLOMkVS2Ve5FJV2qneD_ffGuFm4PxMN_BASsWx1CoW48qiWNw,NA,NA
xcface,vGT6KV6YKcNZCXktcQ_MbyIDfmjvTs0xuzimjXgFnI3zpDa433oS3qd8ejgZD0QB5PwAKB2A9uIvJg,NA,NA
Monsieur Legault,xso-iwEum7qCZ7ggfC3ytoge6ZtfhtZxUg7uij78RQlJvHhd03Z4pLvUBlFfdJL0pAnV87YHUe5lIQ,NA,NA
Breadsword,0qhq4Rzs34PDpmNdvdlBbmugK_kmu8lGdeOf6IA2KIVKLEN8vJq407h-ymEgHNlEarWWJMS4vV1NHA,NA,NA
Waffle,PYX6tYOc-FIeN4XHkw1CkQcfXiRNM0jdTZ88laubhFr_HJKLXqAk0agxOkTkgiqYBwcpYUZnmFJ9JQ,NA,NA
RoIeiz,RSu1l8c9upKT0qQd-YROLQYc0LkbzTgavCFGqSsKe3JbiAs630XDJ3KswvAAYPouxQ8uyPK7SC3fdA,NA,NA
VeryFishy,z3bC4AMxdDcV2A5_Mb3-hPhh0_1ulenByqFiv8-cJ8Ri7WpPJzYc1cjE4F6RwP1Q4NF02ySlaGQp0Q,NA,NA
Chewisu,0rqXHaRIZ5gLybE0-EPm_TjJwRspic0EHFRrPtuZif7AT_Y2WP54D_H99xojXChkpaRXqRTq5ZCW2w,NA,NA
Glomp Chu,hWcJtLEEUEoHcNcTkWO2GRKZ6KQhhbAe5Bdyx0HI1xrzlMBv5WUrQwFLnVwY4k7FeHDpRq53nfGEww,NA,NA
Hallal,6tUvUzGqGOSjg-uC7PBX8D3eZgnLfE_asVDEsj5ty1vUBU8Ta3iT7m3kXoSEZVS-DMTwTZDYXeJbvA,NA,NA
LF BELLEVUE ABG,JJOiMm8DtvOSTk64mMCnMQgIM2Cn7eYMKZ-SBl1z5GDOYVyFVtMX_hFy3clhxnI4VoUuBPHzj5sbuQ,NA,NA
Zynova,en17NpO6GeTbtyZFEJbl6ZPJ6VLsHxKLda9LvhtaMcGByKEkKeyyl0bg1DAxMsmiBQVxNyBeI_382g,NA,NA
I Marius,VB5NAsHPOJdFZyIzuoUXLCQt8BHMqhUH_QWuN1Da0zdgytvwsBJRz9c3SFQLAB5fj-o1OSpXcsh79g,NA,NA
Syetewi,seyrYwH49-Tv7rr0SgyHFEiJ91gsIHT_RjBL05_Jr6m5FVJEmLl_8bW_m3AiaCmphHFqFnbcN16wmg,NA,NA
Pyral,O-PMRJqXPt9i98W4MBNt6dDnHcLnN39G3-FzyPqegCx9hKv93wyCJxP76eK2JDvaUakJBt34ng8mUA,NA,NA
Lizh,9UUWyZScbJXfmuferT_tdWzSGf8mo7fEZZT5yEDIMLhVsVnSl-HSlCL6u155XZ5OMuzE2uh6u4v9Vw,NA,NA
Grizmot,_NpEIfFlGSNedr70AUSSPEqsHB7xUxpxLhRH9tWDt9oER4EXB1cRJ_G55SktCLGOylMii3SPjvMqBw,NA,NA
loldrear,4ER9EGr3kAz3YhOhT-4dr6Eu5ynKkWGwd7dZVqo2h5i6loYGsSvwRjyy1IFWBHy-3quXSF5nAvXE2w,NA,NA
3O3KK,Lz6w_sq4Hhy2ceL1PeiX5bAZ2EpYg3oIvRunzVEpfNTbBqYu73CK9DBgMa82vMhelUUQYu1MbJP8nA,NA,NA
Eclair,j0t8QYsrm7b1utHKRb3TGcFUG8sBx0bWqzIMy7n1JO464BsdgJYs9iPxWEWrzGAZc3srCYwhnVJBIA,NA,NA
Jenova,i-hlCqXw-poWcqGEXTr7tIaWnUPl3OqIfofD4SKJxHClX9BqTi32TbgrHM3NkHIjNc9nRgXXOWshqg,NA,NA
Zelise,RYc50_zVO_h37KFKL9tsh0n_A9a_dXJj5KjBw-MQOy9zCasyGHFvSmKlZDNe_1Gtjx-HdONgnQX14Q,NA,NA
its so so over,Bg8mXEq4X5KMqxrQdXsZwbfS1fd2pBsQn-vrTAUNk6iXNQaHS86vibDbpLztI34miR4EVICvL5N3Gg,NA,NA
박민주,swdcpIlIHuWH7mDkKWJn2j6Otp8AlZ0AiiHvwECdSmgdkdA4-mGajJWh9wgerzwyZ7TnQwres0AqLQ,NA,NA
Juntaks,xCkKL3AE-6wj1AmHYRwi346ZbNqQR7ydqeOMzUhLaGpDhy12jOfSbeL_wp8480kBxZPbXVBUUsAfjA,NA,NA
Oshuwoot,i6lF4NJb0qqxYayFHgTy1OHWeoyT1a_Gc6IprYsUJ80nOgHFuE0LrrrgLktr1KYtr8zxYxN-QYnAIQ,NA,NA
